"sourceId","assetId","path","scope","mediaType","mimeType","extension","bytes","sha256","width","height","aspectRatio","orientation","hasAlpha","animated","frameCount","colorSpace","entityType","entityId","assetRole","sourceType","rightsStatus","cacheAllowed","derivativesAllowed","authenticity","manifestStatus","protected","referenced","referenceCount","referenceLocations","focalPoint","safeArea","brandIconSource","additionalProfiles","variantPolicyId","processingEligibility","processingBlockReason","duplicateGroup","decodeError","notes"
"source-0167f5a2c2c95f9dd3fd","shared.global.poi-categories.museum.default.001","public/media/shared/poi-categories/museum.svg","runtime-source","svg","image/svg+xml","svg","235","7a87a6c21b99a4b8a66d1c4825befdf8e293bd3f6c480cb8893f0e477509767f","24","24","1","","true","false","","","category","museum","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0aa26260f3cdb16b134c","shared.global.poi-categories.nature.default.001","public/media/shared/poi-categories/nature.svg","runtime-source","svg","image/svg+xml","svg","239","6dd0db08711d7bb7b2cb1b458fe05670b5e04bc252086687acb6b2d5cb44cd65","24","24","1","","true","false","","","category","nature","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-0c64915051405b50225c","shared.global.poi-categories.onsen.default.001","public/media/shared/poi-categories/onsen.svg","runtime-source","svg","image/svg+xml","svg","265","b622dea05490655ea8a74d83315cc5dfc7c796e430533c6496f0fcce5bd9dca1","24","24","1","","true","false","","","category","onsen","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-353aa19b01ded045c15d","shared.global.poi-categories.park.default.001","public/media/shared/poi-categories/park.svg","runtime-source","svg","image/svg+xml","svg","246","3144154502d440c27320b25cb12275e3621bb8bd8db319a7e576242304190395","24","24","1","","true","false","","","category","park","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-1aec8aadfded1c9c364e","shared.global.poi-categories.restaurant.default.001","public/media/shared/poi-categories/restaurant.svg","runtime-source","svg","image/svg+xml","svg","226","2e6f538c4dd1259bd1fd1db18a5673410c1a47838f49d4ec4a1375e68fb8adc5","24","24","1","","true","false","","","category","restaurant","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-426b520612cb17963ce3","shared.global.poi-categories.shopping.default.001","public/media/shared/poi-categories/shopping.svg","runtime-source","svg","image/svg+xml","svg","247","15d9aa60faf53bb1c2d803336f13114da7f99fbaa7ff333fe91af0fe592b9611","24","24","1","","true","false","","","category","shopping","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-28113721c9276cc32360","shared.global.poi-categories.shrine.default.001","public/media/shared/poi-categories/shrine.svg","runtime-source","svg","image/svg+xml","svg","235","645205f9c6c1fb9aa397f9f3cfe077bef1732968d573f75e28b7a0d75d7a80aa","24","24","1","","true","false","","","category","shrine","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-96fc9336071050eb4197","shared.global.poi-categories.temple.default.001","public/media/shared/poi-categories/temple.svg","runtime-source","svg","image/svg+xml","svg","252","129f86164fc239c7a142a1e1de50ac6bbbead83697823541b41170767b4ca96c","24","24","1","","true","false","","","category","temple","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e07367e596ff713bb8a4","shared.global.poi-categories.viewpoint.default.001","public/media/shared/poi-categories/viewpoint.svg","runtime-source","svg","image/svg+xml","svg","264","38a5af1434a99463a245aa37bfae8e91b4ae5a0c46f597657391c807b43bf587","24","24","1","","true","false","","","category","viewpoint","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-3319566e8cee890aba36","shared.global.poi-categories.zoo.default.001","public/media/shared/poi-categories/zoo.svg","runtime-source","svg","image/svg+xml","svg","364","9a3625c7d0293e309c1998a681db3eab153b7c8f9fabfbdfa32898db1bd9a3e9","24","24","1","","true","false","","","category","zoo","poi_category_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","poi_category_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-f2370cf5d9c580a2c829","shared.global.states.empty-search.default.001","public/media/shared/states/state-empty-search.svg","runtime-source","svg","image/svg+xml","svg","432","273788b88194fe322f71c3a23d073445213ee081481bae6ac61b9d8007abed9d","240","160","1.5","","true","false","","","category","empty-search","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-d93335acbf404ab180bd","shared.global.states.error.default.001","public/media/shared/states/state-error.svg","runtime-source","svg","image/svg+xml","svg","430","3a43b7802ee58ac1834e2cf1b8a033df99058421b967c181d0f839b8dba2a3a6","240","160","1.5","","true","false","","","category","error","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-aff8d715296ad73ba706","shared.global.states.loading.default.001","public/media/shared/states/state-loading.svg","runtime-source","svg","image/svg+xml","svg","446","b24700dbe80f6c46c2466973dfce14368b0800fe4a4a77e76914133a17f62555","240","160","1.5","","true","false","","","category","loading","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-fbd17398737912ad82ec","shared.global.states.no-image.default.001","public/media/shared/states/state-no-image.svg","runtime-source","svg","image/svg+xml","svg","494","93e8a3fdb9a12de4c261d0cc207c6b1b0858da09bb8eb5a2ea369da7e12ede54","240","160","1.5","","true","false","","","category","no-image","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-e70730548a75c57a1bc4","shared.global.states.offline.default.001","public/media/shared/states/state-offline.svg","runtime-source","svg","image/svg+xml","svg","466","1a4c5f895cb6d1d8c2996390015d8f9b8af43dd3dd391743ace431183257d0be","240","160","1.5","","true","false","","","category","offline","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-118b806e11a817a861cc","shared.global.states.permission-denied.default.001","public/media/shared/states/state-permission-denied.svg","runtime-source","svg","image/svg+xml","svg","439","3541a7b7754ac68196a9f336fe0825f51ad098022db1d17c51a1aa2ea0e1f4b4","240","160","1.5","","true","false","","","category","permission-denied","state_illustration","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","state_illustration","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-ca66b6a7e7779068910d","shared.global.transport.airplane.default.001","public/media/shared/transport/airplane.svg","runtime-source","svg","image/svg+xml","svg","260","ec4f64f6b24f04501ddac003e4926f931cb3d9be9444753a9c491edc1b5fb2ba","24","24","1","","true","false","","","category","airplane","transport_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","transport_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
"source-2b106eeb29afaa3dcfc8","shared.global.transport.bicycle.default.001","public/media/shared/transport/bicycle.svg","runtime-source","svg","image/svg+xml","svg","283","729fee937a634e2e0b7315474ccd627b5211ebbea507425e7e9fc231d66b700b","24","24","1","","true","false","","","category","bicycle","transport_icon","brand_owned","TravelAssist-original","true","true","symbolic","approved","false","true","1","[{""sourceFile"":""docs/assets/catalog/asset-manifest.v1.json"",""line"":1,""referenceType"":""manifest""}]","{""x"":0.5,""y"":0.5}","null","false","","transport_icon","false","vector-token-only","","","Inventory is not rights approval. Unknown dimensions remain null; no originals are changed."
